FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS,LEVEL-1-ID,P14A04,COINCIDENCIA
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,7,Debieron responder conforme a pregunta razón principal de no hacer trámites,10B00701,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,9,Valores pérdidos y si debieron responder último trabajo,10B00903,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3047.0,2.0,2.0,5542.0,246.0,154.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3047.0,2.0,2.0,5542.0,246.0,154.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3047.0,2.0,2.0,5542.0,246.0,154.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3047.0,2.0,2.0,5542.0,246.0,154.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,,,,
2023-09-28,3080.0,8.0,5.0,10478.0,154.0,108.0,8.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3092.0,15.0,7.0,19265.0,113.0,76.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3047.0,2.0,2.0,5542.0,246.0,154.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3132.0,2.0,5.0,5685.0,36.0,28.0,2.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3051.0,20.0,9.0,24074.0,100.0,56.0,8.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3043.0,7.0,5.0,9488.0,124.0,96.0,7.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,1,Indica que tuvo el menos un trabajo la semana pasada pero no proporcionó detalles,10C00101,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,2,La variable ocupación no tiene la información necesaria,10C00205,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,3,La variable ocupación no tiene la información necesaria,10C00307,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,6,Es valor perdido,10C00617,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,7,Es valor perdido,10C00720,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,8,Es valor perdido,10C00822,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,9,Es valor perdido,10C00930,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,146.0,123.0,10.0,1.0,10,C,9,No debe haber información por los códigos,10C00933,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,10,Es valor perdido o con cero,10C01036,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,13,Códigos fuera de rango,10C01356,,,,
2023-09-28,3050.0,3.0,16.0,6367.0,47.0,40.0,3.0,1.0,10,C,13,Jornadas que no se pueden llevar por la categoría ocupacional,10C01357,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,14,Es valor perdido,10C01458,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,16,Es valor perdido,10C01669,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,16,Es valor perdido,10C01672,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,16,Es valor perdido,10C01675,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,16,Es valor perdido,10C01678,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,Es valor perdido,10C01781,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3145.0,21.0,2.0,24468.0,106.0,89.0,6.0,1.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3146.0,22.0,1.0,24798.0,130.0,110.0,9.0,2.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3017.0,6.0,2.0,8734.0,206.0,166.0,1.0,4.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3031.0,10.0,14.0,12803.0,45.0,35.0,1.0,3.0,10,C,17,expuesto a Humedad? sin valor  y tiene que tener información,10C01784,,,,
2023-09-28,3089.0,11.0,6.0,13300.0,88.0,53.0,4.0,1.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3033.0,13.0,2.0,15733.0,31.0,21.0,2.0,1.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
2023-09-28,3036.0,20.0,7.0,24010.0,177.0,118.0,8.0,1.0,10,C,17,Expuesto a Ruido? sin valor  y tiene que tener información,10C01787,,,,
