ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3101.0,6.0,14.0,9295.0,177.0,115.0,6.0,4.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
3038.0,3.0,1.0,5845.0,103.0,77.0,6.0,4.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
3035.0,11.0,1.0,13038.0,213.0,200.0,10.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
3067.0,17.0,5.0,21553.0,130.0,91.0,7.0,1.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar donde lo atendieron y saltar las preguntas anteriores ,05D00402,
3092.0,15.0,4.0,19163.0,41.0,31.0,4.0,1.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar donde lo atendieron y saltar las preguntas anteriores ,05D00402,
3008.0,14.0,2.0,17456.0,65.0,46.0,4.0,3.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3105.0,12.0,12.0,14491.0,164.0,114.0,9.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3101.0,6.0,14.0,9295.0,177.0,115.0,6.0,4.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3038.0,3.0,1.0,5845.0,103.0,77.0,6.0,4.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3035.0,11.0,1.0,13038.0,213.0,200.0,10.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3063.0,17.0,8.0,21700.0,141.0,98.0,10.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3095.0,12.0,4.0,13842.0,151.0,73.0,8.0,3.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ,05D00404,
3045.0,1.0,37.0,5025.0,149.0,158.0,8.0,4.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ,05D00404,
3160.0,19.0,9.0,23395.0,36.0,32.0,3.0,1.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ,05D00405,
3153.0,21.0,1.0,24277.0,204.0,151.0,10.0,4.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ,05D00405,
3153.0,21.0,1.0,24277.0,204.0,151.0,10.0,4.0,5,D,4,Verificar si la variable tiene el codigo 98  debe llevar las especificaciones,05D00406,
3067.0,17.0,5.0,21553.0,130.0,91.0,7.0,1.0,5,D,5,Verificar si la variable tiene el codigo 1-10 o 98  debe estar lleno el tiempo que tardo,05D00501,
3095.0,12.0,4.0,13842.0,151.0,73.0,8.0,3.0,5,D,6,Verificar si gasto o no y pasar a ultima pregunta del capitulo ,05D00603,
3092.0,15.0,4.0,19163.0,41.0,31.0,4.0,1.0,5,D,6,Verificar si gasto o no y pasar a ultima pregunta del capitulo ,05D00603,
3045.0,1.0,37.0,5025.0,149.0,158.0,8.0,4.0,5,D,6,Verificar si gasto o no y pasar a ultima pregunta del capitulo ,05D00603,
3096.0,5.0,2.0,7633.0,115.0,101.0,8.0,1.0,5,D,7,Verificar si la variable tiene el codigo 98 debe llevar especificaciones,05D00704,
3096.0,5.0,2.0,7633.0,115.0,101.0,8.0,1.0,5,D,8,Verificar si la variable tiene las validaciones correspondientes y tiene datos la sigueinte pregunta correspondiente,05D00802,
3108.0,17.0,5.0,21553.0,67.0,49.0,4.0,4.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3130.0,14.0,13.0,18161.0,234.0,148.0,10.0,1.0,5,D,12,Verificar si la variable indica no que no indique nada de gasto ,05D01202,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,2.0,5,D,17,Verificar si no lo hospitalizaron que no indique los dias ,05D01702,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,2.0,5,D,17,Verificar si no lo hospitalizaron que no indique los dias y que tampoco indique los servicios de hospitalizacion ,05D01703,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,2.0,5,D,18,Verificar si no pago dinero de hospitalizacion no debe llevar montos de servicios ,05D01804,
3105.0,9.0,11.0,11414.0,11.0,10.0,1.0,5.0,5,D,18,Verificar si no pago dinero de hospitalizacion no debe llevar montos de servicios ,05D01804,
3097.0,3.0,6.0,6100.0,157.0,106.0,7.0,4.0,6,A,2,el encuestado informó que inscribió a la persona en una ONG (P06A02 = 7) y está pagando colegiatura (P06A06A = 1).,06A00204,
3081.0,8.0,6.0,10615.0,76.0,54.0,6.0,5.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3152.0,19.0,1.0,23052.0,123.0,77.0,5.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3074.0,12.0,12.0,14491.0,98.0,75.0,5.0,3.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3148.0,3.0,6.0,6100.0,30.0,19.0,2.0,1.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3158.0,8.0,8.0,10720.0,176.0,99.0,4.0,5.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3064.0,16.0,8.0,20171.0,96.0,85.0,7.0,6.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3114.0,11.0,9.0,13539.0,7.0,5.0,1.0,8.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3149.0,22.0,13.0,25540.0,108.0,93.0,5.0,8.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3155.0,21.0,1.0,24417.0,7.0,7.0,1.0,9.0,6,B,1,"Verifique sección B pregunta 1. Variable ""Edad"" menor a 7 ",06B00101,
3148.0,3.0,6.0,6100.0,82.0,54.0,4.0,1.0,6,B,2,Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas,06B00201,
3105.0,9.0,11.0,11414.0,11.0,10.0,1.0,5.0,6,B,2,Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas,06B00201,
3130.0,14.0,13.0,18161.0,210.0,134.0,9.0,3.0,6,B,2,Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas,06B00201,
3145.0,21.0,1.0,24277.0,173.0,129.0,4.0,1.0,6,B,2,Verifique sección B pregunta 2. No sabe leer y escribir en un idioma indígena e indica uno de los idiomas,06B00201,
3039.0,1.0,36.0,4914.0,61.0,70.0,4.0,3.0,6,B,2,Verifique sección B pregunta 2. Ingreso de idioma diferente al rango,06B00202,
3068.0,18.0,5.0,22865.0,114.0,70.0,8.0,4.0,6,B,3,Verifique sección B pregunta 3. Reportó que nunca se ha inscrito en primaria y reporta que el nivel en el que se inscribió es primaria,06B00301,
3159.0,18.0,3.0,22531.0,161.0,138.0,8.0,1.0,6,B,3,Verifique sección B pregunta 3. Reportó que nunca se ha inscrito en primaria y reporta que el nivel en el que se inscribió es primaria,06B00301,
3052.0,13.0,4.0,15868.0,20.0,6.0,1.0,4.0,6,B,3,Verifique sección B pregunta 3. Reportó que nunca se ha inscrito en primaria y reporta que el nivel en el que se inscribió es primaria,06B00301,
3060.0,12.0,1.0,13569.0,124.0,63.0,7.0,4.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3125.0,3.0,14.0,6315.0,198.0,188.0,9.0,4.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3084.0,14.0,11.0,17988.0,113.0,86.0,6.0,4.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3123.0,5.0,2.0,7633.0,76.0,73.0,6.0,3.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3024.0,13.0,20.0,16805.0,43.0,29.0,3.0,1.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3110.0,13.0,11.0,16336.0,8.0,7.0,1.0,3.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3060.0,12.0,3.0,13817.0,67.0,46.0,5.0,1.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3041.0,1.0,29.0,2656.0,80.0,78.0,5.0,2.0,6,B,5,Verifique sección B pregunta 5. No se inscribió en algún plantel educativo y reporta nivel y grado inscrito,06B00501,
3108.0,17.0,5.0,21553.0,33.0,22.0,2.0,6.0,6,B,7,Verifique sección B pregunta 7. Reporta que le enseñan en idioma español y reporta un idioma indígena o extranjero ,06B00702,
3110.0,13.0,11.0,16336.0,8.0,7.0,1.0,3.0,6,B,11,Verifique sección B pregunta 11. Reporta que se  inscribió a un plantel educativo y no registra medio de transporte,06B01101,
3155.0,21.0,1.0,24417.0,7.0,7.0,1.0,7.0,6,B,14,Verifique sección B pregunta 14. Registra  que no compra o alquila libros pero detalla monto,06B01402,
3085.0,5.0,5.0,7877.0,102.0,75.0,6.0,4.0,6,B,16,Verifique sección B pregunta 16. Registró que no compró cuadernos y/o materiales escolares y detalla monto,06B01602,
3158.0,8.0,8.0,10720.0,31.0,17.0,2.0,3.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3160.0,19.0,9.0,23395.0,9.0,9.0,1.0,8.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,5.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3093.0,14.0,2.0,17456.0,149.0,110.0,9.0,3.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3051.0,20.0,3.0,23667.0,49.0,25.0,5.0,2.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3108.0,17.0,5.0,21553.0,49.0,36.0,3.0,5.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3060.0,12.0,1.0,13569.0,103.0,53.0,6.0,4.0,6,B,17,Verifique sección B pregunta 17. No compró cuadernos y detalla la manera en la que los obtuvo,06B01701,
3145.0,21.0,1.0,24277.0,173.0,129.0,4.0,2.0,6,B,19,Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio,06B01901,
3149.0,22.0,13.0,25540.0,108.0,93.0,5.0,5.0,6,B,19,Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio,06B01901,
3155.0,21.0,1.0,24417.0,61.0,54.0,1.0,3.0,6,B,19,Verifique sección B pregunta 19. Indica que paga por el transporte para asistir al plantel educativo y se transporta a pie como primer medio de transporte y no reporta segundo medio,06B01901,
3057.0,11.0,9.0,13539.0,51.0,35.0,3.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3014.0,1.0,30.0,3369.0,42.0,48.0,4.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3081.0,8.0,6.0,10615.0,76.0,54.0,6.0,2.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3081.0,8.0,6.0,10615.0,76.0,54.0,6.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3081.0,8.0,6.0,10615.0,76.0,54.0,6.0,4.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3055.0,21.0,6.0,24686.0,165.0,110.0,9.0,4.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3055.0,21.0,6.0,24686.0,165.0,110.0,9.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3057.0,11.0,9.0,13539.0,206.0,140.0,10.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3021.0,4.0,4.0,6710.0,55.0,41.0,6.0,6.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3102.0,1.0,30.0,3369.0,20.0,21.0,2.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3102.0,1.0,30.0,3369.0,153.0,117.0,9.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3102.0,1.0,30.0,3369.0,153.0,117.0,9.0,4.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3084.0,14.0,13.0,18253.0,197.0,113.0,9.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3057.0,11.0,9.0,13539.0,187.0,125.0,9.0,4.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3057.0,11.0,9.0,13539.0,187.0,125.0,9.0,6.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3057.0,11.0,9.0,13539.0,187.0,125.0,9.0,7.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3060.0,12.0,3.0,13817.0,2.0,3.0,1.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3061.0,16.0,14.0,20965.0,79.0,64.0,7.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3023.0,3.0,4.0,6028.0,207.0,167.0,8.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3037.0,3.0,1.0,5907.0,44.0,27.0,8.0,5.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3035.0,11.0,1.0,13038.0,137.0,135.0,7.0,2.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3035.0,11.0,1.0,13038.0,137.0,135.0,7.0,3.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3035.0,11.0,1.0,13038.0,137.0,135.0,7.0,4.0,6,B,21,Verifique sección B pregunta 21. Indica que recibe seguro a través del MINEDUC y reporta pago,06B02101,
3158.0,8.0,8.0,10720.0,31.0,17.0,2.0,3.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3023.0,3.0,4.0,6028.0,154.0,123.0,6.0,6.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3025.0,20.0,3.0,23674.0,122.0,73.0,6.0,4.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3074.0,9.0,11.0,11437.0,240.0,148.0,8.0,4.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3154.0,21.0,1.0,24417.0,216.0,172.0,9.0,5.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3073.0,8.0,3.0,10306.0,41.0,21.0,2.0,3.0,6,B,23,Verifique sección B pregunta 23. Indica que no dejó de asistir por abandono y contiene valores en preguntas 24 y 25,06B02302,
3030.0,1.0,28.0,2457.0,123.0,116.0,7.0,4.0,6,B,24,Verifique sección B pregunta 24. Respondió a pregunta 24 y contiene valores en pregunta 25,06B02402,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,5.0,6,B,24,Verifique sección B pregunta 24. Respondió a pregunta 24 y contiene valores en pregunta 25,06B02402,
3107.0,5.0,2.0,7717.0,146.0,124.0,10.0,3.0,6,B,24,Verifique sección B pregunta 24. Respondió a pregunta 24 y contiene valores en pregunta 25,06B02402,
3158.0,8.0,8.0,10720.0,31.0,17.0,2.0,3.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3030.0,1.0,28.0,2457.0,123.0,116.0,7.0,4.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,5.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3025.0,20.0,3.0,23674.0,122.0,73.0,6.0,4.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3107.0,5.0,2.0,7717.0,146.0,124.0,10.0,3.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3074.0,9.0,11.0,11437.0,240.0,148.0,8.0,4.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3154.0,21.0,1.0,24417.0,216.0,172.0,9.0,5.0,6,B,25,Verifique sección B pregunta 25. Indica inscripción en el presente año escolar y en este campo indica razón por la que no está inscrito,06B02501,
3068.0,18.0,5.0,22865.0,114.0,70.0,8.0,4.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3148.0,3.0,6.0,6100.0,6.0,2.0,1.0,1.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3038.0,3.0,2.0,5938.0,106.0,104.0,8.0,2.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3159.0,18.0,3.0,22531.0,161.0,138.0,8.0,1.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3060.0,12.0,1.0,13569.0,185.0,94.0,1.0,3.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3006.0,1.0,18.0,1398.0,123.0,134.0,6.0,1.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3087.0,18.0,3.0,22580.0,241.0,185.0,10.0,2.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3052.0,13.0,4.0,15868.0,20.0,6.0,1.0,3.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3052.0,13.0,4.0,15868.0,20.0,6.0,1.0,4.0,6,B,26,Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el nivel educativo de primaria e indica haber aprobado el nivel igual o mayor a primaria,06B02602,
3060.0,12.0,3.0,13817.0,2.0,3.0,1.0,4.0,6,B,26,"Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior",06B02603,
3130.0,14.0,13.0,18161.0,234.0,148.0,10.0,4.0,6,B,26,"Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior",06B02603,
3051.0,20.0,3.0,23667.0,92.0,48.0,9.0,1.0,6,B,26,"Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior",06B02603,
3051.0,20.0,3.0,23667.0,92.0,48.0,9.0,4.0,6,B,26,"Verifique sección B pregunta 26. Indica que nunca se ha inscrito en el primer grado de básico e indica haber aprobado el nivel de básico, diversificado y superior",06B02603,
3081.0,8.0,3.0,10306.0,211.0,122.0,9.0,4.0,6,B,26,Verifique sección B pregunta 26. Indica tener aprobado el nivel preprimaria e indica grado escolar mayor a cero,06B02607,
3096.0,5.0,2.0,7633.0,15.0,18.0,2.0,6.0,6,B,26,Verifique sección B pregunta 26. Indica tener aprobado el nivel preprimaria e indica grado escolar mayor a cero,06B02607,
3039.0,1.0,36.0,4914.0,141.0,154.0,8.0,4.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3138.0,17.0,11.0,22042.0,39.0,24.0,2.0,3.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3003.0,5.0,5.0,7877.0,40.0,25.0,2.0,4.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3002.0,3.0,4.0,5995.0,93.0,71.0,6.0,2.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3092.0,15.0,4.0,19163.0,22.0,15.0,2.0,3.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3092.0,15.0,4.0,19163.0,41.0,31.0,4.0,2.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3092.0,15.0,4.0,19163.0,94.0,64.0,8.0,1.0,6,B,26,"Verifique sección B pregunta 26. Valor diferente a los rangos de grado para primaria, básico y divesificado",06B02608,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,6.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3108.0,17.0,5.0,21553.0,33.0,22.0,2.0,1.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3025.0,20.0,3.0,23674.0,122.0,73.0,6.0,4.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3015.0,14.0,13.0,18253.0,35.0,22.0,2.0,6.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3033.0,13.0,26.0,17131.0,2.0,2.0,1.0,5.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3016.0,6.0,4.0,8811.0,56.0,41.0,1.0,2.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3016.0,6.0,4.0,8811.0,56.0,41.0,1.0,4.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3145.0,21.0,1.0,24277.0,173.0,129.0,4.0,1.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3161.0,20.0,3.0,23667.0,19.0,8.0,2.0,3.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3091.0,22.0,15.0,25643.0,214.0,132.0,8.0,3.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3087.0,18.0,3.0,22580.0,160.0,123.0,7.0,1.0,6,B,27,Verifique sección B pregunta 27. Indica no tener un título o diploma y registró respuesta a pregunta 28A,06B02702,
3030.0,1.0,24.0,2027.0,280.0,212.0,9.0,4.0,7,A,1,Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso,07A00103,
3003.0,5.0,5.0,7877.0,72.0,50.0,4.0,1.0,7,A,1,Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso,07A00103,
3038.0,3.0,1.0,5845.0,174.0,129.0,10.0,2.0,7,A,1,Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso,07A00103,
3155.0,21.0,1.0,24417.0,61.0,54.0,1.0,1.0,7,A,1,Indica que no asistió a un curso de capacitación pero proporcionó detalles del curso,07A00103,
3154.0,21.0,1.0,24417.0,241.0,195.0,10.0,1.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3080.0,13.0,9.0,16201.0,14.0,9.0,1.0,5.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,2.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,3.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,4.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,5.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3081.0,8.0,6.0,10615.0,139.0,95.0,10.0,6.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3039.0,1.0,36.0,4756.0,2.0,2.0,1.0,3.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
3039.0,1.0,36.0,4756.0,83.0,86.0,5.0,2.0,8,A,2,"Indicó que ha vivido en el mismo lugar durante toda su vida, pero declaró que vivía en un lugar diferente en 2018.",08A00201,
