ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3038.0,3.0,8.0,6164.0,163.0,133.0,8.0,,4,A,7,Responder un pueblo de origen fuera de rango diferente de 1 hasta 6,04A00701,
3101.0,6.0,13.0,9220.0,133.0,102.0,7.0,1.0,4,A,9,"Responder ""SI o NO"" si se utiliza vestimenta maya, garífuna, afrodescendiente o xinka, si el pueblo NO corresponde a los ya mencionados",04A00902,
3051.0,20.0,1.0,23590.0,38.0,28.0,2.0,2.0,4,A,11,Pregunta que otro idioma habla cuando en el idioma materno tiene una discapacidad,04A01101,
3126.0,5.0,13.0,8475.0,136.0,111.0,9.0,8.0,4,A,11,Pregunta que otro idioma habla cuando en el idioma materno dice que aún no habla,04A01102,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,6.0,4,A,11,Pregunta que otro idioma habla cuando en el idioma materno dice que aún no habla,04A01102,
3126.0,5.0,13.0,8475.0,136.0,111.0,9.0,8.0,4,A,12,Pregunta que idioma habla con mas frecuencia cuando en el idioma materno dice que aún no habla,04A01202,
3053.0,16.0,13.0,20808.0,78.0,58.0,1.0,6.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3062.0,16.0,13.0,20808.0,100.0,75.0,5.0,1.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3086.0,21.0,3.0,24598.0,107.0,71.0,8.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3086.0,21.0,3.0,24598.0,107.0,71.0,8.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3024.0,2.0,3.0,5577.0,61.0,46.0,2.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3051.0,20.0,1.0,23590.0,92.0,71.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3066.0,15.0,4.0,19065.0,40.0,24.0,4.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3066.0,15.0,4.0,19065.0,40.0,24.0,4.0,4.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3143.0,21.0,1.0,24450.0,58.0,48.0,4.0,8.0,5,A,4,"Verifique Sección A Pregunta 4. Reportó respuesta a la pregunta de cual fue la razón principal por la que dejó de darle pecho,  pero en la pregunta 3 respondío que todavía le esta dando pecho. Tuvo que haber hecho un salto de la pregunta 3 a la pregunta 5.",05A00403,
3028.0,14.0,12.0,18084.0,2.0,2.0,1.0,5.0,5,A,4,"Verifique Sección A Pregunta 4. Reportó respuesta a la pregunta de cual fue la razón principal por la que dejó de darle pecho,  pero en la pregunta 3 respondío que todavía le esta dando pecho. Tuvo que haber hecho un salto de la pregunta 3 a la pregunta 5.",05A00403,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,1,"Verifique Sección B, Pregunta 1. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños menores o igual a 6 años de edad.   ",05B00101,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,2,Verifique Sección B Pregunta 2. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños menores o igual a 6 años de edad.  ,05B00201,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,3,Verifique Sección B Pregunta 3. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños manores o igual a 6 años de edad.  ,05B00301,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,4,Verifique Seccion B Pregunta 4. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños menores o igual a 6 años de edad.  ,05B00401,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,5,Verifique Sección B Pregunta 5. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños menores o igual a 6 años de edad.  ,05B00502,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,6,Verifique Sección B Pregunta 6. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niño menores o igual a 6 años de edad.  ,05B00601,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,B,7,Verifique Sección B Pregunta 7. El niño es mayor a 6 años de edad y se reporta respuesta a la pregunta. Esta sección es sólo para niños menores o igual a 6 años de edad.   ,05B00701,
3043.0,7.0,14.0,9846.0,121.0,80.0,6.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3057.0,10.0,2.0,12314.0,14.0,13.0,1.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3077.0,8.0,3.0,10361.0,153.0,112.0,9.0,2.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3008.0,5.0,13.0,8535.0,232.0,156.0,9.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3045.0,1.0,29.0,4409.0,94.0,86.0,6.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,4.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3008.0,5.0,13.0,8535.0,232.0,156.0,9.0,1.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3003.0,5.0,1.0,7542.0,154.0,119.0,9.0,1.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3045.0,1.0,29.0,4409.0,94.0,86.0,6.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3034.0,19.0,4.0,23172.0,50.0,27.0,3.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3043.0,7.0,14.0,9846.0,121.0,80.0,6.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3057.0,10.0,2.0,12314.0,14.0,13.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3057.0,10.0,2.0,12314.0,97.0,80.0,5.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3116.0,19.0,7.0,23344.0,60.0,39.0,3.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3033.0,13.0,24.0,16935.0,68.0,45.0,3.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3128.0,16.0,1.0,19549.0,176.0,123.0,1.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3068.0,17.0,8.0,21745.0,117.0,69.0,10.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3077.0,8.0,3.0,10361.0,153.0,112.0,9.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3117.0,10.0,2.0,12314.0,50.0,46.0,3.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3089.0,9.0,24.0,12093.0,45.0,29.0,4.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3140.0,21.0,1.0,24450.0,97.0,77.0,10.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3049.0,15.0,5.0,19197.0,159.0,93.0,9.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3138.0,17.0,13.0,21480.0,174.0,136.0,9.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3033.0,13.0,24.0,16935.0,68.0,45.0,3.0,3.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3117.0,10.0,2.0,12314.0,50.0,46.0,3.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3049.0,15.0,5.0,19197.0,159.0,93.0,9.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3068.0,17.0,8.0,21745.0,117.0,69.0,10.0,2.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,4.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3128.0,16.0,1.0,19549.0,176.0,123.0,1.0,1.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
3123.0,13.0,4.0,15835.0,107.0,52.0,5.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar donde lo atendieron y saltar las preguntas anteriores ,05D00402,
3057.0,10.0,2.0,12314.0,97.0,80.0,5.0,2.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3128.0,16.0,1.0,19549.0,176.0,123.0,1.0,1.0,5,D,4,verificar que si elige las 5 primeras opciones debe llevar datos en donde lo antendieron,05D00403,
3095.0,12.0,7.0,14180.0,77.0,55.0,1.0,1.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ,05D00404,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  no debe colocar cuantas veces consulto ,05D00404,
3116.0,19.0,7.0,23344.0,60.0,39.0,3.0,2.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ,05D00405,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,5.0,5,D,4,Verificar si la variable tiene el codigo 6-9 o 98  debe estar lleno por que no consulto a un medico ,05D00405,
3123.0,13.0,4.0,15835.0,107.0,52.0,5.0,2.0,5,D,5,Verificar si la variable tiene el codigo 1-10 o 98  debe estar lleno el tiempo que tardo,05D00501,
3095.0,12.0,7.0,14180.0,77.0,55.0,1.0,1.0,5,D,6,Verificar si gasto o no y pasar a ultima pregunta del capitulo ,05D00603,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,6,Verificar si gasto o no y pasar a ultima pregunta del capitulo ,05D00603,
3095.0,12.0,7.0,14180.0,77.0,55.0,1.0,1.0,5,D,8,Verificar si la variable tiene las validaciones correspondientes y tiene datos la sigueinte pregunta correspondiente,05D00802,
3018.0,18.0,2.0,22487.0,12.0,7.0,1.0,1.0,5,D,10,Verificar si lleno minuto debe llenar cuanto pago por la consulta ,05D01003,
3051.0,20.0,1.0,23590.0,92.0,71.0,1.0,2.0,5,D,11,Verificar si la variable tiene el codigo 2 que no indique cuanto gasto ,05D01102,
3089.0,9.0,24.0,12093.0,45.0,29.0,4.0,2.0,5,D,12,Verificar si la la persona compro o no medicina que indique si se hizo algun examen mas,05D01203,
3043.0,7.0,14.0,9846.0,138.0,95.0,7.0,3.0,5,D,14,Verificar que no pago trasporte y  que no haya indicado cantidad ,05D01402,
3138.0,17.0,13.0,21480.0,174.0,136.0,9.0,1.0,5,D,17,Verificar si lo hospitalizaron que indique cuantos dias ,05D01701,
3012.0,1.0,29.0,4409.0,144.0,132.0,9.0,2.0,5,D,19,Verificar si esta afiliado a alguna opcion que el especifique este vacio,05D01902,
3021.0,4.0,5.0,6795.0,168.0,131.0,4.0,1.0,5,D,19,Verificar si esta afiliado a alguna opcion que el especifique este vacio,05D01902,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,5,E,1,Sexo es igual a mujer y edad entre 10 a 54 años y pregunta de si se ha hecho Papanicolau está vacía,499999999999999988524756632622668314223421359962075003064997987365996726090394955651630647240755773440,
3102.0,3.0,6.0,6096.0,211.0,144.0,9.0,4.0,6,A,2,el encuestado informó que inscribió a la persona en una institución privada (P06A02 = 6) y no está pagando colegiatura (P06A06A = 2).,06A00203,
3062.0,16.0,13.0,20808.0,124.0,93.0,6.0,4.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3052.0,13.0,4.0,15835.0,16.0,7.0,7.0,3.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3084.0,13.0,2.0,15701.0,66.0,51.0,3.0,6.0,6,A,2,"el encuestado informó que inscribió al estudiante en una institución pública, otra institución de gobierno central o comunitaria (P06A02 = 1, 2, 5) pero indicó que pagó por la inscripción o matrícula (P06A03A = 1).",06A00206,
3027.0,2.0,8.0,5815.0,22.0,18.0,1.0,1.0,8,A,2,"Indicó una razón para dejar de vivir en otro lugar, pero también declaró que ha vivido en el mismo lugar toda su vida.",08A00202,
3027.0,2.0,8.0,5815.0,22.0,18.0,1.0,1.0,8,A,3,Se proporciona una razón para mudarse pero la encuesta indica que no vivía en otro lugar en 2018.,08A00303,
3150.0,22.0,17.0,25708.0,53.0,41.0,41.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3026.0,18.0,1.0,22248.0,172.0,132.0,7.0,2.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3054.0,18.0,2.0,22487.0,131.0,93.0,8.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3140.0,21.0,1.0,24450.0,133.0,106.0,8.0,1.0,10,A,2,Indica que tuvo activiadad principal ,10A00201,
3130.0,14.0,12.0,18022.0,169.0,115.0,8.0,6.0,10,A,2,Valores perdidos en la variable,10A00204,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3045.0,1.0,29.0,4409.0,94.0,86.0,6.0,5.0,10,A,3,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A03 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00301,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3150.0,22.0,17.0,25708.0,53.0,41.0,41.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3030.0,1.0,26.0,2198.0,17.0,13.0,1.0,3.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3117.0,10.0,2.0,12314.0,192.0,165.0,10.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3026.0,18.0,1.0,22248.0,172.0,132.0,7.0,2.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3054.0,18.0,2.0,22487.0,131.0,93.0,8.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3140.0,21.0,1.0,24450.0,133.0,106.0,8.0,1.0,10,A,3,Códigos que  no tenían que pasar,10A00312,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3007.0,14.0,12.0,18022.0,145.0,98.0,7.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3109.0,4.0,3.0,6646.0,101.0,73.0,6.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3065.0,19.0,4.0,23246.0,83.0,72.0,7.0,3.0,10,A,4,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A04 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00401,
3117.0,10.0,2.0,12314.0,140.0,114.0,7.0,2.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3045.0,1.0,29.0,4409.0,94.0,86.0,6.0,5.0,10,A,4,Debió pasar a sección C y tiene información en ¿qué hizo la semana pasada...,10A00403,
3121.0,5.0,1.0,7542.0,90.0,65.0,5.0,1.0,10,A,5,"el encuestado debe pasar a la sección C después de confirmar que trabajó al menos una hora (P10A05 = 1), pero aún proporciona respuestas para las preguntas posteriores en la sección A.",10A00501,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,B,1,"Se indicó NO en pregunta ausentes en el trabajo y ""buscó trabajo"" está vacía",10B00103,
3030.0,1.0,26.0,2198.0,17.0,13.0,1.0,3.0,10,B,1,"Se indicó NO en pregunta ausentes en el trabajo y ""buscó trabajo"" está vacía",10B00103,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,2,"Valores perdido en la variable ""qué hizo para buscar trabajo"" P10B02 y debe haber respuesta conforme a pregunta P10B01",10B00201,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,5,"No debe haber información en razón principal de no hacer trámites, según pregunta buscó trabajo=2",10B00502,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3143.0,21.0,1.0,24450.0,58.0,48.0,4.0,7.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,1.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3013.0,8.0,3.0,10361.0,69.0,57.0,5.0,3.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3148.0,22.0,11.0,25455.0,56.0,38.0,38.0,1.0,10,C,8,Es valor perdido,10C00826,
3031.0,12.0,13.0,14585.0,133.0,87.0,7.0,1.0,10,C,8,Es valor perdido,10C00826,
3038.0,3.0,8.0,6164.0,185.0,150.0,9.0,2.0,10,C,8,Es valor perdido,10C00826,
3032.0,1.0,32.0,3780.0,175.0,118.0,8.0,1.0,10,C,8,Es valor perdido,10C00826,
3083.0,12.0,13.0,14585.0,71.0,49.0,4.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,16,Es valor perdido,10C01666,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,16,Es valor perdido,10C01666,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,16,Es valor perdido,10C01666,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,16,Es valor perdido,10C01666,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,16,Es valor perdido,10C01666,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,16,Es valor perdido,10C01666,
